plot,Date,Time,month,day,hour,min,treatment,temp
3,2022-06-27,12:15:50,6,27,12,15,control,6.5
3,2022-06-27,13:15:50,6,27,13,15,control,6
3,2022-06-27,14:15:50,6,27,14,15,control,6
3,2022-06-27,15:15:50,6,27,15,15,control,6
3,2022-06-27,16:15:50,6,27,16,15,control,6.5
3,2022-06-27,17:15:50,6,27,17,15,control,7
3,2022-06-27,18:15:50,6,27,18,15,control,7
3,2022-06-27,19:15:50,6,27,19,15,control,7.5
3,2022-06-27,20:15:50,6,27,20,15,control,7.5
3,2022-06-27,21:15:50,6,27,21,15,control,7.5
3,2022-06-27,22:15:50,6,27,22,15,control,6.5
3,2022-06-27,23:15:50,6,27,23,15,control,6
3,2022-06-28,00:15:50,6,28,0,15,control,5.5
3,2022-06-28,01:15:50,6,28,1,15,control,5
3,2022-06-28,02:15:50,6,28,2,15,control,4.5
3,2022-06-28,03:15:50,6,28,3,15,control,4.5
3,2022-06-28,04:15:50,6,28,4,15,control,4
3,2022-06-28,05:15:50,6,28,5,15,control,3.5
3,2022-06-28,06:15:50,6,28,6,15,control,4
3,2022-06-28,07:15:50,6,28,7,15,control,4.5
3,2022-06-28,08:15:50,6,28,8,15,control,5
3,2022-06-28,09:15:50,6,28,9,15,control,6
3,2022-06-28,10:15:50,6,28,10,15,control,7
3,2022-06-28,11:15:50,6,28,11,15,control,10
3,2022-06-28,12:15:50,6,28,12,15,control,12
3,2022-06-28,13:15:50,6,28,13,15,control,15
3,2022-06-28,14:15:50,6,28,14,15,control,17.5
3,2022-06-28,15:15:50,6,28,15,15,control,19
3,2022-06-28,16:15:50,6,28,16,15,control,20
3,2022-06-28,17:15:50,6,28,17,15,control,21
3,2022-06-28,18:15:50,6,28,18,15,control,20.5
3,2022-06-28,19:15:50,6,28,19,15,control,18.5
3,2022-06-28,20:15:50,6,28,20,15,control,17
3,2022-06-28,21:15:50,6,28,21,15,control,15.5
3,2022-06-28,22:15:50,6,28,22,15,control,13.5
3,2022-06-28,23:15:50,6,28,23,15,control,11.5
3,2022-06-29,00:15:50,6,29,0,15,control,10
3,2022-06-29,01:15:50,6,29,1,15,control,10
3,2022-06-29,02:15:50,6,29,2,15,control,10
3,2022-06-29,03:15:50,6,29,3,15,control,9.5
3,2022-06-29,04:15:50,6,29,4,15,control,9.5
3,2022-06-29,05:15:50,6,29,5,15,control,9.5
3,2022-06-29,06:15:50,6,29,6,15,control,10
3,2022-06-29,07:15:50,6,29,7,15,control,10
3,2022-06-29,08:15:50,6,29,8,15,control,11
3,2022-06-29,09:15:50,6,29,9,15,control,11
3,2022-06-29,10:15:50,6,29,10,15,control,9
3,2022-06-29,11:15:50,6,29,11,15,control,8
3,2022-06-29,12:15:50,6,29,12,15,control,8
3,2022-06-29,13:15:50,6,29,13,15,control,8.5
3,2022-06-29,14:15:50,6,29,14,15,control,14.5
3,2022-06-29,15:15:50,6,29,15,15,control,17
3,2022-06-29,16:15:50,6,29,16,15,control,18.5
3,2022-06-29,17:15:50,6,29,17,15,control,18.5
3,2022-06-29,18:15:50,6,29,18,15,control,18.5
3,2022-06-29,19:15:50,6,29,19,15,control,17
3,2022-06-29,20:15:50,6,29,20,15,control,15
3,2022-06-29,21:15:50,6,29,21,15,control,14
3,2022-06-29,22:15:50,6,29,22,15,control,11.5
3,2022-06-29,23:15:50,6,29,23,15,control,10
3,2022-06-30,00:15:50,6,30,0,15,control,9
3,2022-06-30,01:15:50,6,30,1,15,control,9
3,2022-06-30,02:15:50,6,30,2,15,control,8
3,2022-06-30,03:15:50,6,30,3,15,control,7.5
3,2022-06-30,04:15:50,6,30,4,15,control,7
3,2022-06-30,05:15:50,6,30,5,15,control,7
3,2022-06-30,06:15:50,6,30,6,15,control,6.5
3,2022-06-30,07:15:50,6,30,7,15,control,7
3,2022-06-30,08:15:50,6,30,8,15,control,7.5
3,2022-06-30,09:15:50,6,30,9,15,control,8.5
3,2022-06-30,10:15:50,6,30,10,15,control,9.5
3,2022-06-30,11:15:50,6,30,11,15,control,11
3,2022-06-30,12:15:50,6,30,12,15,control,13.5
3,2022-06-30,13:15:50,6,30,13,15,control,17
3,2022-06-30,14:15:50,6,30,14,15,control,18.5
3,2022-06-30,15:15:50,6,30,15,15,control,19.5
3,2022-06-30,16:15:50,6,30,16,15,control,19.5
3,2022-06-30,17:15:50,6,30,17,15,control,19
3,2022-06-30,18:15:50,6,30,18,15,control,18
3,2022-06-30,19:15:50,6,30,19,15,control,16.5
3,2022-06-30,20:15:50,6,30,20,15,control,14.5
3,2022-06-30,21:15:50,6,30,21,15,control,11.5
3,2022-06-30,22:15:50,6,30,22,15,control,8.5
3,2022-06-30,23:15:50,6,30,23,15,control,7.5
3,2022-07-01,00:15:50,7,1,0,15,control,7
3,2022-07-01,01:15:50,7,1,1,15,control,6.5
3,2022-07-01,02:15:50,7,1,2,15,control,6.5
3,2022-07-01,03:15:50,7,1,3,15,control,6.5
3,2022-07-01,04:15:50,7,1,4,15,control,6
3,2022-07-01,05:15:50,7,1,5,15,control,6
3,2022-07-01,06:15:50,7,1,6,15,control,6
3,2022-07-01,07:15:50,7,1,7,15,control,5.5
3,2022-07-01,08:15:50,7,1,8,15,control,5.5
3,2022-07-01,09:15:50,7,1,9,15,control,5.5
3,2022-07-01,10:15:50,7,1,10,15,control,5.5
3,2022-07-01,11:15:50,7,1,11,15,control,6
3,2022-07-01,12:15:50,7,1,12,15,control,6.5
3,2022-07-01,13:15:50,7,1,13,15,control,7
3,2022-07-01,14:15:50,7,1,14,15,control,7
3,2022-07-01,15:15:50,7,1,15,15,control,8
3,2022-07-01,16:15:50,7,1,16,15,control,9
3,2022-07-01,17:15:50,7,1,17,15,control,9
3,2022-07-01,18:15:50,7,1,18,15,control,8
3,2022-07-01,19:15:50,7,1,19,15,control,7
3,2022-07-01,20:15:50,7,1,20,15,control,7
3,2022-07-01,21:15:50,7,1,21,15,control,6.5
3,2022-07-01,22:15:50,7,1,22,15,control,6
3,2022-07-01,23:15:50,7,1,23,15,control,6
3,2022-07-02,00:15:50,7,2,0,15,control,5.5
3,2022-07-02,01:15:50,7,2,1,15,control,5
3,2022-07-02,02:15:50,7,2,2,15,control,4.5
3,2022-07-02,03:15:50,7,2,3,15,control,4
3,2022-07-02,04:15:50,7,2,4,15,control,3.5
3,2022-07-02,05:15:50,7,2,5,15,control,3
3,2022-07-02,06:15:50,7,2,6,15,control,3.5
3,2022-07-02,07:15:50,7,2,7,15,control,4
3,2022-07-02,08:15:50,7,2,8,15,control,6
3,2022-07-02,09:15:50,7,2,9,15,control,8.5
3,2022-07-02,10:15:50,7,2,10,15,control,11
3,2022-07-02,11:15:50,7,2,11,15,control,13.5
3,2022-07-02,12:15:50,7,2,12,15,control,16.5
3,2022-07-02,13:15:50,7,2,13,15,control,19
3,2022-07-02,14:15:50,7,2,14,15,control,20
3,2022-07-02,15:15:50,7,2,15,15,control,21
3,2022-07-02,16:15:50,7,2,16,15,control,21.5
3,2022-07-02,17:15:50,7,2,17,15,control,20
3,2022-07-02,18:15:50,7,2,18,15,control,17.5
3,2022-07-02,19:15:50,7,2,19,15,control,16.5
3,2022-07-02,20:15:50,7,2,20,15,control,14
3,2022-07-02,21:15:50,7,2,21,15,control,12.5
3,2022-07-02,22:15:50,7,2,22,15,control,11
3,2022-07-02,23:15:50,7,2,23,15,control,10.5
3,2022-07-03,00:15:50,7,3,0,15,control,9.5
3,2022-07-03,01:15:50,7,3,1,15,control,8.5
3,2022-07-03,02:15:50,7,3,2,15,control,7
3,2022-07-03,03:15:50,7,3,3,15,control,6.5
3,2022-07-03,04:15:50,7,3,4,15,control,5.5
3,2022-07-03,05:15:50,7,3,5,15,control,5
3,2022-07-03,06:15:50,7,3,6,15,control,5
3,2022-07-03,07:15:50,7,3,7,15,control,5.5
3,2022-07-03,08:15:50,7,3,8,15,control,7.5
3,2022-07-03,09:15:50,7,3,9,15,control,10
3,2022-07-03,10:15:50,7,3,10,15,control,12.5
3,2022-07-03,11:15:50,7,3,11,15,control,15
3,2022-07-03,12:15:50,7,3,12,15,control,16
3,2022-07-03,13:15:50,7,3,13,15,control,18.5
3,2022-07-03,14:15:50,7,3,14,15,control,19.5
3,2022-07-03,15:15:50,7,3,15,15,control,20.5
3,2022-07-03,16:15:50,7,3,16,15,control,20
3,2022-07-03,17:15:50,7,3,17,15,control,19
3,2022-07-03,18:15:50,7,3,18,15,control,18.5
3,2022-07-03,19:15:50,7,3,19,15,control,16
3,2022-07-03,20:15:50,7,3,20,15,control,14
3,2022-07-03,21:15:50,7,3,21,15,control,12.5
3,2022-07-03,22:15:50,7,3,22,15,control,9.5
3,2022-07-03,23:15:50,7,3,23,15,control,8
3,2022-07-04,00:15:50,7,4,0,15,control,6.5
3,2022-07-04,01:15:50,7,4,1,15,control,6.5
3,2022-07-04,02:15:50,7,4,2,15,control,6.5
3,2022-07-04,03:15:50,7,4,3,15,control,6
3,2022-07-04,04:15:50,7,4,4,15,control,6
3,2022-07-04,05:15:50,7,4,5,15,control,5.5
3,2022-07-04,06:15:50,7,4,6,15,control,5.5
3,2022-07-04,07:15:50,7,4,7,15,control,6
3,2022-07-04,08:15:50,7,4,8,15,control,8
3,2022-07-04,09:15:50,7,4,9,15,control,10.5
3,2022-07-04,10:15:50,7,4,10,15,control,13.5
3,2022-07-04,11:15:50,7,4,11,15,control,16
3,2022-07-04,12:15:50,7,4,12,15,control,19
3,2022-07-04,13:15:50,7,4,13,15,control,18.5
3,2022-07-04,14:15:50,7,4,14,15,control,20.5
3,2022-07-04,15:15:50,7,4,15,15,control,23
3,2022-07-04,16:15:50,7,4,16,15,control,23
3,2022-07-04,17:15:50,7,4,17,15,control,23
3,2022-07-04,18:15:50,7,4,18,15,control,19.5
3,2022-07-04,19:15:50,7,4,19,15,control,19.5
3,2022-07-04,20:15:50,7,4,20,15,control,18
3,2022-07-04,21:15:50,7,4,21,15,control,16
3,2022-07-04,22:15:50,7,4,22,15,control,15
3,2022-07-04,23:15:50,7,4,23,15,control,13.5
3,2022-07-05,00:15:50,7,5,0,15,control,12
3,2022-07-05,01:15:50,7,5,1,15,control,11.5
3,2022-07-05,02:15:50,7,5,2,15,control,11.5
3,2022-07-05,03:15:50,7,5,3,15,control,11
3,2022-07-05,04:15:50,7,5,4,15,control,10.5
3,2022-07-05,05:15:50,7,5,5,15,control,10
3,2022-07-05,06:15:50,7,5,6,15,control,10
3,2022-07-05,07:15:50,7,5,7,15,control,10.5
3,2022-07-05,08:15:50,7,5,8,15,control,11
3,2022-07-05,09:15:50,7,5,9,15,control,13
3,2022-07-05,10:15:50,7,5,10,15,control,15.5
3,2022-07-05,11:15:50,7,5,11,15,control,18
3,2022-07-05,12:15:50,7,5,12,15,control,18.5
3,2022-07-05,13:15:50,7,5,13,15,control,19
3,2022-07-05,14:15:50,7,5,14,15,control,19
3,2022-07-05,15:15:50,7,5,15,15,control,19.5
3,2022-07-05,16:15:50,7,5,16,15,control,20
3,2022-07-05,17:15:50,7,5,17,15,control,19
3,2022-07-05,18:15:50,7,5,18,15,control,18
3,2022-07-05,19:15:50,7,5,19,15,control,16.5
3,2022-07-05,20:15:50,7,5,20,15,control,15
3,2022-07-05,21:15:50,7,5,21,15,control,14.5
3,2022-07-05,22:15:50,7,5,22,15,control,14
3,2022-07-05,23:15:50,7,5,23,15,control,13
3,2022-07-06,00:15:50,7,6,0,15,control,11.5
3,2022-07-06,01:15:50,7,6,1,15,control,11
3,2022-07-06,02:15:50,7,6,2,15,control,10
3,2022-07-06,03:15:50,7,6,3,15,control,10.5
3,2022-07-06,04:15:50,7,6,4,15,control,10
3,2022-07-06,05:15:50,7,6,5,15,control,9
3,2022-07-06,06:15:50,7,6,6,15,control,9
3,2022-07-06,07:15:50,7,6,7,15,control,9.5
3,2022-07-06,08:15:50,7,6,8,15,control,11
3,2022-07-06,09:15:50,7,6,9,15,control,13
3,2022-07-06,10:15:50,7,6,10,15,control,15.5
3,2022-07-06,11:15:50,7,6,11,15,control,18
3,2022-07-06,12:15:50,7,6,12,15,control,21
3,2022-07-06,13:15:50,7,6,13,15,control,22
3,2022-07-06,14:15:50,7,6,14,15,control,22
3,2022-07-06,15:15:50,7,6,15,15,control,22.5
3,2022-07-06,16:15:50,7,6,16,15,control,25
3,2022-07-06,17:15:50,7,6,17,15,control,21.5
3,2022-07-06,18:15:50,7,6,18,15,control,21
3,2022-07-06,19:15:50,7,6,19,15,control,20
3,2022-07-06,20:15:50,7,6,20,15,control,19
3,2022-07-06,21:15:50,7,6,21,15,control,17
3,2022-07-06,22:15:50,7,6,22,15,control,15.5
3,2022-07-06,23:15:50,7,6,23,15,control,14
3,2022-07-07,00:15:50,7,7,0,15,control,12.5
3,2022-07-07,01:15:50,7,7,1,15,control,11.5
3,2022-07-07,02:15:50,7,7,2,15,control,10.5
3,2022-07-07,03:15:50,7,7,3,15,control,10
3,2022-07-07,04:15:50,7,7,4,15,control,9
3,2022-07-07,05:15:50,7,7,5,15,control,9
3,2022-07-07,06:15:50,7,7,6,15,control,8.5
3,2022-07-07,07:15:50,7,7,7,15,control,9.5
3,2022-07-07,08:15:50,7,7,8,15,control,11
3,2022-07-07,09:15:50,7,7,9,15,control,13.5
3,2022-07-07,10:15:50,7,7,10,15,control,16.5
3,2022-07-07,11:15:50,7,7,11,15,control,20
3,2022-07-07,12:15:50,7,7,12,15,control,22.5
3,2022-07-07,13:15:50,7,7,13,15,control,24
3,2022-07-07,14:15:50,7,7,14,15,control,26
3,2022-07-07,15:15:50,7,7,15,15,control,27
3,2022-07-07,16:15:50,7,7,16,15,control,28
3,2022-07-07,17:15:50,7,7,17,15,control,27.5
3,2022-07-07,18:15:50,7,7,18,15,control,26.5
3,2022-07-07,19:15:50,7,7,19,15,control,25
3,2022-07-07,20:15:50,7,7,20,15,control,23
3,2022-07-07,21:15:50,7,7,21,15,control,20.5
3,2022-07-07,22:15:50,7,7,22,15,control,18
3,2022-07-07,23:15:50,7,7,23,15,control,16
3,2022-07-08,00:15:50,7,8,0,15,control,14.5
3,2022-07-08,01:15:50,7,8,1,15,control,14
3,2022-07-08,02:15:50,7,8,2,15,control,13
3,2022-07-08,03:15:50,7,8,3,15,control,12.5
3,2022-07-08,04:15:50,7,8,4,15,control,12
3,2022-07-08,05:15:50,7,8,5,15,control,12
3,2022-07-08,06:15:50,7,8,6,15,control,11.5
3,2022-07-08,07:15:50,7,8,7,15,control,12
3,2022-07-08,08:15:50,7,8,8,15,control,13
3,2022-07-08,09:15:50,7,8,9,15,control,15.5
3,2022-07-08,10:15:50,7,8,10,15,control,18.5
3,2022-07-08,11:15:50,7,8,11,15,control,21
3,2022-07-08,12:15:50,7,8,12,15,control,24.5
3,2022-07-08,13:15:50,7,8,13,15,control,26.5
3,2022-07-08,14:15:50,7,8,14,15,control,28.5
3,2022-07-08,15:15:50,7,8,15,15,control,30
3,2022-07-08,16:15:50,7,8,16,15,control,30.5
3,2022-07-08,17:15:50,7,8,17,15,control,30
3,2022-07-08,18:15:50,7,8,18,15,control,29.5
3,2022-07-08,19:15:50,7,8,19,15,control,28.5
3,2022-07-08,20:15:50,7,8,20,15,control,26.5
3,2022-07-08,21:15:50,7,8,21,15,control,24
3,2022-07-08,22:15:50,7,8,22,15,control,21.5
3,2022-07-08,23:15:50,7,8,23,15,control,19
3,2022-07-09,00:15:50,7,9,0,15,control,17.5
3,2022-07-09,01:15:50,7,9,1,15,control,16.5
3,2022-07-09,02:15:50,7,9,2,15,control,15.5
3,2022-07-09,03:15:50,7,9,3,15,control,14.5
3,2022-07-09,04:15:50,7,9,4,15,control,13.5
3,2022-07-09,05:15:50,7,9,5,15,control,13
3,2022-07-09,06:15:50,7,9,6,15,control,13
3,2022-07-09,07:15:50,7,9,7,15,control,13.5
3,2022-07-09,08:15:50,7,9,8,15,control,15.5
3,2022-07-09,09:15:50,7,9,9,15,control,18
3,2022-07-09,10:15:50,7,9,10,15,control,20.5
3,2022-07-09,11:15:50,7,9,11,15,control,23.5
3,2022-07-09,12:15:50,7,9,12,15,control,26
3,2022-07-09,13:15:50,7,9,13,15,control,28
3,2022-07-09,14:15:50,7,9,14,15,control,29
3,2022-07-09,15:15:50,7,9,15,15,control,29.5
3,2022-07-09,16:15:50,7,9,16,15,control,30
3,2022-07-09,17:15:50,7,9,17,15,control,27.5
3,2022-07-09,18:15:50,7,9,18,15,control,28.5
3,2022-07-09,19:15:50,7,9,19,15,control,26.5
3,2022-07-09,20:15:50,7,9,20,15,control,24
3,2022-07-09,21:15:50,7,9,21,15,control,21.5
3,2022-07-09,22:15:50,7,9,22,15,control,19.5
3,2022-07-09,23:15:50,7,9,23,15,control,17.5
3,2022-07-10,00:15:50,7,10,0,15,control,16
3,2022-07-10,01:15:50,7,10,1,15,control,15
3,2022-07-10,02:15:50,7,10,2,15,control,14
3,2022-07-10,03:15:50,7,10,3,15,control,13.5
3,2022-07-10,04:15:50,7,10,4,15,control,13
3,2022-07-10,05:15:50,7,10,5,15,control,12.5
3,2022-07-10,06:15:50,7,10,6,15,control,12
3,2022-07-10,07:15:50,7,10,7,15,control,12
3,2022-07-10,08:15:50,7,10,8,15,control,12.5
3,2022-07-10,09:15:50,7,10,9,15,control,13.5
3,2022-07-10,10:15:50,7,10,10,15,control,15.5
3,2022-07-10,11:15:50,7,10,11,15,control,16
3,2022-07-10,12:15:50,7,10,12,15,control,16.5
3,2022-07-10,13:15:50,7,10,13,15,control,16.5
3,2022-07-10,14:15:50,7,10,14,15,control,17
3,2022-07-10,15:15:50,7,10,15,15,control,17
3,2022-07-10,16:15:50,7,10,16,15,control,19
3,2022-07-10,17:15:50,7,10,17,15,control,20
3,2022-07-10,18:15:50,7,10,18,15,control,19.5
3,2022-07-10,19:15:50,7,10,19,15,control,17
3,2022-07-10,20:15:50,7,10,20,15,control,16
3,2022-07-10,21:15:50,7,10,21,15,control,14
3,2022-07-10,22:15:50,7,10,22,15,control,11.5
3,2022-07-10,23:15:50,7,10,23,15,control,10.5
3,2022-07-11,00:15:50,7,11,0,15,control,10
3,2022-07-11,01:15:50,7,11,1,15,control,9.5
3,2022-07-11,02:15:50,7,11,2,15,control,9
3,2022-07-11,03:15:50,7,11,3,15,control,8.5
3,2022-07-11,04:15:50,7,11,4,15,control,8.5
3,2022-07-11,05:15:50,7,11,5,15,control,8
3,2022-07-11,06:15:50,7,11,6,15,control,7.5
3,2022-07-11,07:15:50,7,11,7,15,control,8
3,2022-07-11,08:15:50,7,11,8,15,control,9
3,2022-07-11,09:15:50,7,11,9,15,control,10
3,2022-07-11,10:15:50,7,11,10,15,control,12.5
3,2022-07-11,11:15:50,7,11,11,15,control,15.5
3,2022-07-11,12:15:50,7,11,12,15,control,18.5
3,2022-07-11,13:15:50,7,11,13,15,control,21.5
3,2022-07-11,14:15:50,7,11,14,15,control,22.5
3,2022-07-11,15:15:50,7,11,15,15,control,23.5
3,2022-07-11,16:15:50,7,11,16,15,control,23
3,2022-07-11,17:15:50,7,11,17,15,control,22.5
3,2022-07-11,18:15:50,7,11,18,15,control,22.5
3,2022-07-11,19:15:50,7,11,19,15,control,21
3,2022-07-11,20:15:50,7,11,20,15,control,18
3,2022-07-11,21:15:50,7,11,21,15,control,16
3,2022-07-11,22:15:50,7,11,22,15,control,13.5
3,2022-07-11,23:15:50,7,11,23,15,control,12.5
3,2022-07-12,00:15:50,7,12,0,15,control,11.5
3,2022-07-12,01:15:50,7,12,1,15,control,11.5
3,2022-07-12,02:15:50,7,12,2,15,control,11
3,2022-07-12,03:15:50,7,12,3,15,control,10.5
3,2022-07-12,04:15:50,7,12,4,15,control,9.5
3,2022-07-12,05:15:50,7,12,5,15,control,9
3,2022-07-12,06:15:50,7,12,6,15,control,8.5
3,2022-07-12,07:15:50,7,12,7,15,control,9
3,2022-07-12,08:15:50,7,12,8,15,control,10
3,2022-07-12,09:15:50,7,12,9,15,control,12
3,2022-07-12,10:15:50,7,12,10,15,control,15
3,2022-07-12,11:15:50,7,12,11,15,control,18
3,2022-07-12,12:15:50,7,12,12,15,control,21
3,2022-07-12,13:15:50,7,12,13,15,control,24
3,2022-07-12,14:15:50,7,12,14,15,control,26
3,2022-07-12,15:15:50,7,12,15,15,control,27.5
3,2022-07-12,16:15:50,7,12,16,15,control,28.5
3,2022-07-12,17:15:50,7,12,17,15,control,28
3,2022-07-12,18:15:50,7,12,18,15,control,27.5
3,2022-07-12,19:15:50,7,12,19,15,control,26
3,2022-07-12,20:15:50,7,12,20,15,control,24
3,2022-07-12,21:15:50,7,12,21,15,control,21.5
3,2022-07-12,22:15:50,7,12,22,15,control,19
3,2022-07-12,23:15:50,7,12,23,15,control,17.5
3,2022-07-13,00:15:50,7,13,0,15,control,16
3,2022-07-13,01:15:50,7,13,1,15,control,15.5
3,2022-07-13,02:15:50,7,13,2,15,control,14.5
3,2022-07-13,03:15:50,7,13,3,15,control,14
3,2022-07-13,04:15:50,7,13,4,15,control,13.5
3,2022-07-13,05:15:50,7,13,5,15,control,13
3,2022-07-13,06:15:50,7,13,6,15,control,12.5
3,2022-07-13,07:15:50,7,13,7,15,control,13
3,2022-07-13,08:15:50,7,13,8,15,control,14.5
3,2022-07-13,09:15:50,7,13,9,15,control,17
3,2022-07-13,10:15:50,7,13,10,15,control,20
3,2022-07-13,11:15:50,7,13,11,15,control,23
3,2022-07-13,12:15:50,7,13,12,15,control,25.5
3,2022-07-13,13:15:50,7,13,13,15,control,28
3,2022-07-13,14:15:50,7,13,14,15,control,30
3,2022-07-13,15:15:50,7,13,15,15,control,31
3,2022-07-13,16:15:50,7,13,16,15,control,31
3,2022-07-13,17:15:50,7,13,17,15,control,31
3,2022-07-13,18:15:50,7,13,18,15,control,30
3,2022-07-13,19:15:50,7,13,19,15,control,29
3,2022-07-13,20:15:50,7,13,20,15,control,27
3,2022-07-13,21:15:50,7,13,21,15,control,25
3,2022-07-13,22:15:50,7,13,22,15,control,22.5
3,2022-07-13,23:15:50,7,13,23,15,control,20
3,2022-07-14,00:15:50,7,14,0,15,control,18.5
3,2022-07-14,01:15:50,7,14,1,15,control,17.5
3,2022-07-14,02:15:50,7,14,2,15,control,17
3,2022-07-14,03:15:50,7,14,3,15,control,16.5
3,2022-07-14,04:15:50,7,14,4,15,control,15.5
3,2022-07-14,05:15:50,7,14,5,15,control,15
3,2022-07-14,06:15:50,7,14,6,15,control,15
3,2022-07-14,07:15:50,7,14,7,15,control,15.5
3,2022-07-14,08:15:50,7,14,8,15,control,17.5
3,2022-07-14,09:15:50,7,14,9,15,control,18.5
3,2022-07-14,10:15:50,7,14,10,15,control,21.5
3,2022-07-14,11:15:50,7,14,11,15,control,24.5
3,2022-07-14,12:15:50,7,14,12,15,control,26.5
3,2022-07-14,13:15:50,7,14,13,15,control,28
3,2022-07-14,14:15:50,7,14,14,15,control,25.5
3,2022-07-14,15:15:50,7,14,15,15,control,24.5
3,2022-07-14,16:15:50,7,14,16,15,control,22.5
3,2022-07-14,17:15:50,7,14,17,15,control,21.5
3,2022-07-14,18:15:50,7,14,18,15,control,21.5
3,2022-07-14,19:15:50,7,14,19,15,control,20.5
3,2022-07-14,20:15:50,7,14,20,15,control,19
3,2022-07-14,21:15:50,7,14,21,15,control,20
3,2022-07-14,22:15:50,7,14,22,15,control,18.5
3,2022-07-14,23:15:50,7,14,23,15,control,17.5
3,2022-07-15,00:15:50,7,15,0,15,control,16.5
3,2022-07-15,01:15:50,7,15,1,15,control,16.5
3,2022-07-15,02:15:50,7,15,2,15,control,15.5
3,2022-07-15,03:15:50,7,15,3,15,control,15
3,2022-07-15,04:15:50,7,15,4,15,control,13.5
3,2022-07-15,05:15:50,7,15,5,15,control,12.5
3,2022-07-15,06:15:50,7,15,6,15,control,12
3,2022-07-15,07:15:50,7,15,7,15,control,13
3,2022-07-15,08:15:50,7,15,8,15,control,15
3,2022-07-15,09:15:50,7,15,9,15,control,17
3,2022-07-15,10:15:50,7,15,10,15,control,19
3,2022-07-15,11:15:50,7,15,11,15,control,21.5
3,2022-07-15,12:15:50,7,15,12,15,control,23.5
3,2022-07-15,13:15:50,7,15,13,15,control,25.5
3,2022-07-15,14:15:50,7,15,14,15,control,27
3,2022-07-15,15:15:50,7,15,15,15,control,28.5
3,2022-07-15,16:15:50,7,15,16,15,control,29.5
3,2022-07-15,17:15:50,7,15,17,15,control,29.5
3,2022-07-15,18:15:50,7,15,18,15,control,29
3,2022-07-15,19:15:50,7,15,19,15,control,26.5
3,2022-07-15,20:15:50,7,15,20,15,control,24.5
3,2022-07-15,21:15:50,7,15,21,15,control,23.5
3,2022-07-15,22:15:50,7,15,22,15,control,21
3,2022-07-15,23:15:50,7,15,23,15,control,19
3,2022-07-16,00:15:50,7,16,0,15,control,17.5
3,2022-07-16,01:15:50,7,16,1,15,control,16.5
3,2022-07-16,02:15:50,7,16,2,15,control,15.5
3,2022-07-16,03:15:50,7,16,3,15,control,15
3,2022-07-16,04:15:50,7,16,4,15,control,14
3,2022-07-16,05:15:50,7,16,5,15,control,13.5
3,2022-07-16,06:15:50,7,16,6,15,control,13
3,2022-07-16,07:15:50,7,16,7,15,control,13.5
3,2022-07-16,08:15:50,7,16,8,15,control,14.5
3,2022-07-16,09:15:50,7,16,9,15,control,16.5
3,2022-07-16,10:15:50,7,16,10,15,control,18
3,2022-07-16,11:15:50,7,16,11,15,control,21
3,2022-07-16,12:15:50,7,16,12,15,control,24
3,2022-07-16,13:15:50,7,16,13,15,control,26
3,2022-07-16,14:15:50,7,16,14,15,control,28
3,2022-07-16,15:15:50,7,16,15,15,control,29
3,2022-07-16,16:15:50,7,16,16,15,control,27.5
3,2022-07-16,17:15:50,7,16,17,15,control,26
3,2022-07-16,18:15:50,7,16,18,15,control,24
3,2022-07-16,19:15:50,7,16,19,15,control,23
3,2022-07-16,20:15:50,7,16,20,15,control,20.5
3,2022-07-16,21:15:50,7,16,21,15,control,19
3,2022-07-16,22:15:50,7,16,22,15,control,18
3,2022-07-16,23:15:50,7,16,23,15,control,17
3,2022-07-17,00:15:50,7,17,0,15,control,16
3,2022-07-17,01:15:50,7,17,1,15,control,15.5
3,2022-07-17,02:15:50,7,17,2,15,control,15
3,2022-07-17,03:15:50,7,17,3,15,control,14
3,2022-07-17,04:15:50,7,17,4,15,control,13.5
3,2022-07-17,05:15:50,7,17,5,15,control,13
3,2022-07-17,06:15:50,7,17,6,15,control,12.5
3,2022-07-17,07:15:50,7,17,7,15,control,12.5
3,2022-07-17,08:15:50,7,17,8,15,control,12
3,2022-07-17,09:15:50,7,17,9,15,control,11.5
3,2022-07-17,10:15:50,7,17,10,15,control,11.5
3,2022-07-17,11:15:50,7,17,11,15,control,12
3,2022-07-17,12:15:50,7,17,12,15,control,12
3,2022-07-17,13:15:50,7,17,13,15,control,11
3,2022-07-17,14:15:50,7,17,14,15,control,11.5
3,2022-07-17,15:15:50,7,17,15,15,control,12.5
3,2022-07-17,16:15:50,7,17,16,15,control,13
3,2022-07-17,17:15:50,7,17,17,15,control,12.5
3,2022-07-17,18:15:50,7,17,18,15,control,12.5
3,2022-07-17,19:15:50,7,17,19,15,control,12
3,2022-07-17,20:15:50,7,17,20,15,control,11.5
3,2022-07-17,21:15:50,7,17,21,15,control,11.5
3,2022-07-17,22:15:50,7,17,22,15,control,11
3,2022-07-17,23:15:50,7,17,23,15,control,10.5
3,2022-07-18,00:15:50,7,18,0,15,control,10.5
3,2022-07-18,01:15:50,7,18,1,15,control,10.5
3,2022-07-18,02:15:50,7,18,2,15,control,10.5
3,2022-07-18,03:15:50,7,18,3,15,control,10.5
3,2022-07-18,04:15:50,7,18,4,15,control,10
3,2022-07-18,05:15:50,7,18,5,15,control,10
3,2022-07-18,06:15:50,7,18,6,15,control,10
